id;referencia_oem;pieza;marca;modelo;motor;anio;estado;garantia;disponibilidad;precio;url
70501;1106EB68C;Alternador;HYUNDAI;i30;1.6 CRDi;2014;Comprobada, funcionando;1 año;En stock;106,57 € + IVA;https://desguacesmadridnorte.com/70501-pieza.html
70503;8313HT99D;Cuadro de instrumentos;HYUNDAI;Tucson;1.7 CRDi;2011;Desmontada de vehículo;1 año;Bajo pedido 24-48h;228,53 € + IVA;https://desguacesmadridnorte.com/70503-pieza.html
70505;9492RH76E;Compresor aire acondicionado;OPEL;Astra;1.6 CDTI;2007;Desmontada de vehículo;1 año;Bajo pedido 24-48h;175,55 € + IVA;https://desguacesmadridnorte.com/70505-pieza.html
70508;7823HC27E;Paso de rueda trasero izquierdo;KIA;Ceed;1.4 CRDi;2015;Comprobada, funcionando;1 año;En stock;27,40 € + IVA;https://desguacesmadridnorte.com/70508-pieza.html
70511;7482MZ44F;Radiador;VOLKSWAGEN;Golf;1.6 TDI;2006;Desmontada de vehículo;1 año;Bajo pedido 24-48h;124,43 € + IVA;https://desguacesmadridnorte.com/70511-pieza.html
70513;5558SR99E;Módulo electrónico;PEUGEOT;208;1.6 HDi;2008;Comprobada, funcionando;1 año;Bajo pedido 24-48h;152,60 € + IVA;https://desguacesmadridnorte.com/70513-pieza.html
70514;3512JY77C;Cinturón de seguridad;TOYOTA;Proace City;1.5 D-4D;2010;Sin comprobar;1 año;En stock;53,33 € + IVA;https://desguacesmadridnorte.com/70514-pieza.html
70517;2485EM63D;Airbag volante;PEUGEOT;208;1.4 HDi;2021;Comprobada, funcionando;1 año;Bajo pedido 24-48h;154,82 € + IVA;https://desguacesmadridnorte.com/70517-pieza.html
70520;2649XE56E;Bomba de agua;RENAULT;Megane;1.6 dCi;2013;Desmontada de vehículo;1 año;En stock;61,13 € + IVA;https://desguacesmadridnorte.com/70520-pieza.html
70521;6772AQ12D;Retrovisor izquierdo;FORD;Fiesta;1.0 EcoBoost;2015;Desmontada de vehículo;1 año;Bajo pedido 24-48h;114,45 € + IVA;https://desguacesmadridnorte.com/70521-pieza.html
70522;6499GM85A;Airbag volante;BMW;X1;20d;2010;Sin comprobar;1 año;En stock;90,09 € + IVA;https://desguacesmadridnorte.com/70522-pieza.html
70524;1114QS62D;Parachoques trasero;AUDI;A4;2.0 TDI;2011;Sin comprobar;1 año;Bajo pedido 24-48h;248,49 € + IVA;https://desguacesmadridnorte.com/70524-pieza.html
70525;9431WJ37B;Retrovisor derecho;TOYOTA;Corolla;1.8 Hybrid;2011;Desmontada de vehículo;1 año;En stock;64,72 € + IVA;https://desguacesmadridnorte.com/70525-pieza.html
70526;6237VF17E;Piloto trasero izquierdo;CITROEN;C3;1.4 HDi;2013;Comprobada, funcionando;1 año;En stock;56,53 € + IVA;https://desguacesmadridnorte.com/70526-pieza.html
70527;9446LT42C;Aleta delantera izquierda;OPEL;Astra;1.7 CDTI;2011;Desmontada de vehículo;1 año;En stock;119,34 € + IVA;https://desguacesmadridnorte.com/70527-pieza.html
70528;6405VB83D;Capó;SKODA;Fabia;1.2 TSI;2017;Comprobada, funcionando;1 año;En stock;102,88 € + IVA;https://desguacesmadridnorte.com/70528-pieza.html
70531;4980DN92E;Bomba de dirección;VOLKSWAGEN;Polo;1.2 TSI;2016;Comprobada, funcionando;1 año;Bajo pedido 24-48h;125,48 € + IVA;https://desguacesmadridnorte.com/70531-pieza.html
70534;4978QG47B;Parachoques delantero;TOYOTA;Corolla;1.4 D-4D;2010;Comprobada, funcionando;1 año;Bajo pedido 24-48h;107,63 € + IVA;https://desguacesmadridnorte.com/70534-pieza.html
70537;9160DW43A;Caja de cambios;MERCEDES-BENZ;Clase E Coupé;220 CDI;2009;Comprobada, funcionando;1 año;Bajo pedido 24-48h;835,40 € + IVA;https://desguacesmadridnorte.com/70537-pieza.html
70538;5226WD33B;Bomba de dirección;OPEL;Corsa;1.2 16v;2018;Desmontada de vehículo;1 año;En stock;137,03 € + IVA;https://desguacesmadridnorte.com/70538-pieza.html
70540;4778AR42D;Caja de cambios;RENAULT;Megane;1.5 dCi;2005;Comprobada, funcionando;1 año;Bajo pedido 24-48h;483,29 € + IVA;https://desguacesmadridnorte.com/70540-pieza.html
70543;3868GB25E;Cremallera de dirección;BMW;Serie 1;116d;2009;Desmontada de vehículo;1 año;En stock;189,67 € + IVA;https://desguacesmadridnorte.com/70543-pieza.html
70545;9604EK67C;Cinturón de seguridad;AUDI;A4;2.0 TFSI;2011;Comprobada, funcionando;1 año;Bajo pedido 24-48h;68,61 € + IVA;https://desguacesmadridnorte.com/70545-pieza.html
70547;9198GZ35A;Retrovisor izquierdo;SKODA;Fabia;1.4 TDI;2015;Comprobada, funcionando;1 año;En stock;107,60 € + IVA;https://desguacesmadridnorte.com/70547-pieza.html
70548;4594NF24D;Parachoques delantero;OPEL;Corsa;1.2 16v;2021;Comprobada, funcionando;1 año;Bajo pedido 24-48h;103,08 € + IVA;https://desguacesmadridnorte.com/70548-pieza.html
70550;9709MK51F;Cremallera de dirección;TOYOTA;Corolla;1.4 D-4D;2020;Desmontada de vehículo;1 año;En stock;356,06 € + IVA;https://desguacesmadridnorte.com/70550-pieza.html
70552;4415ES53A;Módulo electrónico;SEAT;León;2.0 TDI;2018;Desmontada de vehículo;1 año;En stock;195,54 € + IVA;https://desguacesmadridnorte.com/70552-pieza.html
70554;6776QV16B;Cárter;OPEL;Astra;1.6 CDTI;2008;Comprobada, funcionando;1 año;Bajo pedido 24-48h;87,55 € + IVA;https://desguacesmadridnorte.com/70554-pieza.html
70555;4174WQ29B;Portón trasero;HYUNDAI;i30;1.4 CRDi;2014;Comprobada, funcionando;1 año;En stock;276,77 € + IVA;https://desguacesmadridnorte.com/70555-pieza.html
70557;3510XT38B;Parachoques trasero;PEUGEOT;208;1.6 HDi;2008;Comprobada, funcionando;1 año;En stock;91,98 € + IVA;https://desguacesmadridnorte.com/70557-pieza.html
70558;8645HB48F;Amortiguador delantero;AUDI;Q3;2.0 TDI;2014;Desmontada de vehículo;1 año;Bajo pedido 24-48h;52,21 € + IVA;https://desguacesmadridnorte.com/70558-pieza.html
70560;3886YZ96A;Módulo electrónico;TOYOTA;Camry;2.5 Hybrid;2021;Comprobada, funcionando;1 año;Bajo pedido 24-48h;155,61 € + IVA;https://desguacesmadridnorte.com/70560-pieza.html
70563;5205GA31E;Motor de arranque;PEUGEOT;308;1.6 HDi;2017;Comprobada, funcionando;1 año;En stock;110,51 € + IVA;https://desguacesmadridnorte.com/70563-pieza.html
70565;4470GW35B;Motor completo;SKODA;Octavia;2.0 TDI;2005;Comprobada, funcionando;1 año;Bajo pedido 24-48h;1.242,54 € + IVA;https://desguacesmadridnorte.com/70565-pieza.html
70567;6184WC56F;Aleta delantera izquierda;OPEL;Astra;1.7 CDTI;2005;Desmontada de vehículo;1 año;En stock;71,13 € + IVA;https://desguacesmadridnorte.com/70567-pieza.html
70568;5624CZ95D;Bomba de agua;MERCEDES-BENZ;Clase A;180 CDI;2016;Desmontada de vehículo;1 año;En stock;50,49 € + IVA;https://desguacesmadridnorte.com/70568-pieza.html
70571;4418JJ78D;Elevalunas delantero izquierdo;FORD;Fiesta;1.0 EcoBoost;2011;Sin comprobar;1 año;En stock;79,42 € + IVA;https://desguacesmadridnorte.com/70571-pieza.html
70572;8450FT73B;Cerradura puerta delantera;AUDI;A3;2.0 TDI;2018;Sin comprobar;1 año;En stock;80,59 € + IVA;https://desguacesmadridnorte.com/70572-pieza.html
70575;8000PP84A;Parachoques trasero;BMW;X1;20d;2016;Comprobada, funcionando;1 año;En stock;384,62 € + IVA;https://desguacesmadridnorte.com/70575-pieza.html
70576;7593FC67A;Intercooler;BMW;Serie 3;320d;2013;Comprobada, funcionando;1 año;Bajo pedido 24-48h;326,26 € + IVA;https://desguacesmadridnorte.com/70576-pieza.html
70578;6647AH76D;Cinturón de seguridad;SKODA;Fabia;1.2 TSI;2018;Desmontada de vehículo;1 año;En stock;71,26 € + IVA;https://desguacesmadridnorte.com/70578-pieza.html
70579;9932FC86B;Alternador;RENAULT;Captur;0.9 TCe;2007;Comprobada, funcionando;1 año;En stock;108,89 € + IVA;https://desguacesmadridnorte.com/70579-pieza.html
70581;9099VZ79F;Aleta delantera izquierda;FORD;Fusion;1.4 TDCi;2014;Comprobada, funcionando;1 año;Bajo pedido 24-48h;63,03 € + IVA;https://desguacesmadridnorte.com/70581-pieza.html
70583;6041NH46E;Puerta trasera izquierda;SEAT;Ateca;1.5 TSI;2019;Comprobada, funcionando;1 año;En stock;111,01 € + IVA;https://desguacesmadridnorte.com/70583-pieza.html
70584;8717HL41E;Aleta delantera izquierda;AUDI;A3;1.4 TFSI;2020;Comprobada, funcionando;1 año;En stock;110,43 € + IVA;https://desguacesmadridnorte.com/70584-pieza.html
70585;6577NL34A;Cerradura puerta delantera;FORD;Fiesta;1.5 TDCi;2020;Desmontada de vehículo;1 año;En stock;36,57 € + IVA;https://desguacesmadridnorte.com/70585-pieza.html
70588;7813AF28A;Capó;SKODA;Fabia;1.4 TDI;2017;Desmontada de vehículo;1 año;Bajo pedido 24-48h;75,13 € + IVA;https://desguacesmadridnorte.com/70588-pieza.html
70591;3248AA13B;Bomba de dirección;FORD;Fusion;1.4 TDCi;2009;Desmontada de vehículo;1 año;En stock;94,51 € + IVA;https://desguacesmadridnorte.com/70591-pieza.html
70593;3827RL91D;Puerta delantera izquierda;BMW;Serie 3;330i;2008;Comprobada, funcionando;1 año;Bajo pedido 24-48h;376,37 € + IVA;https://desguacesmadridnorte.com/70593-pieza.html
70596;2882PV30E;Motor completo;CITROEN;C3;1.4 HDi;2020;Desmontada de vehículo;1 año;Bajo pedido 24-48h;1.391,27 € + IVA;https://desguacesmadridnorte.com/70596-pieza.html
70597;1855CB41D;Centralita motor;OPEL;Corsa;1.3 CDTI;2016;Comprobada, funcionando;1 año;Bajo pedido 24-48h;123,36 € + IVA;https://desguacesmadridnorte.com/70597-pieza.html
70599;8372SM23A;Centralita motor;FORD;Fiesta;1.0 EcoBoost;2020;Comprobada, funcionando;1 año;Bajo pedido 24-48h;95,84 € + IVA;https://desguacesmadridnorte.com/70599-pieza.html
70601;3924HK41C;Amortiguador delantero;BMW;Serie 3;320d;2008;Comprobada, funcionando;1 año;En stock;94,95 € + IVA;https://desguacesmadridnorte.com/70601-pieza.html
70602;4347XB65F;Caja de cambios;FORD;Fiesta;1.5 TDCi;2019;Desmontada de vehículo;1 año;Bajo pedido 24-48h;535,90 € + IVA;https://desguacesmadridnorte.com/70602-pieza.html
70605;4573MV48E;Cerradura puerta delantera;KIA;Sportage;2.0 CRDi;2011;Desmontada de vehículo;1 año;En stock;48,76 € + IVA;https://desguacesmadridnorte.com/70605-pieza.html
70607;3126CT13B;Cuadro de instrumentos;HYUNDAI;i30;1.4 CRDi;2017;Comprobada, funcionando;1 año;En stock;167,85 € + IVA;https://desguacesmadridnorte.com/70607-pieza.html
70609;4258XN84D;Puerta delantera izquierda;PEUGEOT;208;1.6 HDi;2012;Sin comprobar;1 año;Bajo pedido 24-48h;188,75 € + IVA;https://desguacesmadridnorte.com/70609-pieza.html
70610;1920VN75E;Retrovisor derecho;KIA;Sportage;1.7 CRDi;2017;Comprobada, funcionando;1 año;En stock;179,79 € + IVA;https://desguacesmadridnorte.com/70610-pieza.html
70611;1783QY97A;Parachoques trasero;TOYOTA;Camry;2.5 Hybrid;2015;Comprobada, funcionando;1 año;Bajo pedido 24-48h;95,44 € + IVA;https://desguacesmadridnorte.com/70611-pieza.html
70614;4991HT77A;Puerta delantera derecha;AUDI;A4;3.0 TDI;2019;Desmontada de vehículo;1 año;En stock;604,45 € + IVA;https://desguacesmadridnorte.com/70614-pieza.html
70617;4965XY45C;Centralita motor;OPEL;Astra;1.6 CDTI;2017;Comprobada, funcionando;1 año;En stock;413,92 € + IVA;https://desguacesmadridnorte.com/70617-pieza.html
70619;4937ZR55F;Puerta trasera izquierda;TOYOTA;Camry;2.5 Hybrid;2011;Desmontada de vehículo;1 año;En stock;337,93 € + IVA;https://desguacesmadridnorte.com/70619-pieza.html
70621;9931DR67C;Intercooler;KIA;Sportage;2.0 CRDi;2009;Desmontada de vehículo;1 año;Bajo pedido 24-48h;114,63 € + IVA;https://desguacesmadridnorte.com/70621-pieza.html
70623;3391KN78D;Faro delantero izquierdo;CITROEN;C3;1.2 PureTech;2021;Comprobada, funcionando;1 año;Bajo pedido 24-48h;102,12 € + IVA;https://desguacesmadridnorte.com/70623-pieza.html
70624;7596PA16B;Cuadro de instrumentos;KIA;Ceed;1.6 CRDi;2021;Desmontada de vehículo;1 año;En stock;209,94 € + IVA;https://desguacesmadridnorte.com/70624-pieza.html
70625;5062GV79D;Catalizador;BMW;X1;18d;2016;Comprobada, funcionando;1 año;En stock;685,31 € + IVA;https://desguacesmadridnorte.com/70625-pieza.html
70628;1908KP87E;Compresor aire acondicionado;FORD;Fusion;1.4 TDCi;2007;Comprobada, funcionando;1 año;En stock;63,22 € + IVA;https://desguacesmadridnorte.com/70628-pieza.html
70631;7203DQ40C;Centralita motor;BMW;X1;18d;2009;Comprobada, funcionando;1 año;Bajo pedido 24-48h;476,20 € + IVA;https://desguacesmadridnorte.com/70631-pieza.html
70633;5278HA34C;Módulo electrónico;AUDI;Q3;2.0 TDI;2011;Comprobada, funcionando;1 año;En stock;215,87 € + IVA;https://desguacesmadridnorte.com/70633-pieza.html
70634;4348XR77A;Cinturón de seguridad;TOYOTA;Camry;2.5 Hybrid;2011;Comprobada, funcionando;1 año;En stock;71,85 € + IVA;https://desguacesmadridnorte.com/70634-pieza.html
70636;9610XD84A;Bomba de agua;NISSAN;Juke;1.2 DIG-T;2021;Desmontada de vehículo;1 año;En stock;80,51 € + IVA;https://desguacesmadridnorte.com/70636-pieza.html
70639;4181YL44B;Bomba de agua;PEUGEOT;208;1.6 HDi;2012;Desmontada de vehículo;1 año;En stock;30,28 € + IVA;https://desguacesmadridnorte.com/70639-pieza.html
70642;7925EP90C;Alternador;OPEL;Corsa;1.3 CDTI;2008;Comprobada, funcionando;1 año;Bajo pedido 24-48h;117,44 € + IVA;https://desguacesmadridnorte.com/70642-pieza.html
70645;9908SY80E;Colector de admisión;OPEL;Corsa;1.2 16v;2018;Comprobada, funcionando;1 año;Bajo pedido 24-48h;113,20 € + IVA;https://desguacesmadridnorte.com/70645-pieza.html
70647;6162NX14F;Faro delantero izquierdo;VOLKSWAGEN;Passat;1.6 TDI;2010;Comprobada, funcionando;1 año;En stock;169,07 € + IVA;https://desguacesmadridnorte.com/70647-pieza.html
70650;6110GV63E;Piloto trasero izquierdo;HYUNDAI;i30;1.6 CRDi;2019;Comprobada, funcionando;1 año;En stock;101,77 € + IVA;https://desguacesmadridnorte.com/70650-pieza.html
70651;9997RB10F;Puerta delantera izquierda;NISSAN;Qashqai;1.6 dCi;2006;Desmontada de vehículo;1 año;Bajo pedido 24-48h;244,69 € + IVA;https://desguacesmadridnorte.com/70651-pieza.html
70654;2923WF17B;Compresor aire acondicionado;VOLKSWAGEN;Passat;2.0 TDI;2018;Comprobada, funcionando;1 año;En stock;366,89 € + IVA;https://desguacesmadridnorte.com/70654-pieza.html
70656;4848AJ61E;Cinturón de seguridad;OPEL;Astra;1.7 CDTI;2010;Desmontada de vehículo;1 año;En stock;20,30 € + IVA;https://desguacesmadridnorte.com/70656-pieza.html
70658;8539QW48B;Turbo;FORD;Focus;2.0 TDCi;2013;Comprobada, funcionando;1 año;Bajo pedido 24-48h;382,88 € + IVA;https://desguacesmadridnorte.com/70658-pieza.html
70660;7696VQ12E;Puerta delantera izquierda;FORD;Fusion;1.4 TDCi;2018;Sin comprobar;1 año;En stock;155,49 € + IVA;https://desguacesmadridnorte.com/70660-pieza.html
70663;1967YN50A;Cárter;SEAT;Ibiza;1.6 TDI;2020;Comprobada, funcionando;1 año;Bajo pedido 24-48h;49,04 € + IVA;https://desguacesmadridnorte.com/70663-pieza.html
70665;3210MY85D;Centralita motor;RENAULT;Clio;1.2 16v;2006;Comprobada, funcionando;1 año;En stock;73,34 € + IVA;https://desguacesmadridnorte.com/70665-pieza.html
70667;3829ZJ32D;Bomba de dirección;KIA;Sportage;2.0 CRDi;2018;Sin comprobar;1 año;En stock;88,95 € + IVA;https://desguacesmadridnorte.com/70667-pieza.html
70669;8539ET46D;Capó;KIA;Ceed;1.4 CRDi;2005;Sin comprobar;1 año;Bajo pedido 24-48h;61,61 € + IVA;https://desguacesmadridnorte.com/70669-pieza.html
70671;2028KF55F;Bomba de dirección;SEAT;Ateca;1.5 TSI;2018;Comprobada, funcionando;1 año;Bajo pedido 24-48h;111,62 € + IVA;https://desguacesmadridnorte.com/70671-pieza.html
70673;9956GE44E;Cárter;BMW;X1;20d;2005;Desmontada de vehículo;1 año;En stock;92,97 € + IVA;https://desguacesmadridnorte.com/70673-pieza.html
70675;4963EX25D;Colector de admisión;KIA;Sportage;1.7 CRDi;2019;Comprobada, funcionando;1 año;Bajo pedido 24-48h;162,26 € + IVA;https://desguacesmadridnorte.com/70675-pieza.html
70677;7366QM34B;Portón trasero;TOYOTA;Camry;2.5 Hybrid;2021;Comprobada, funcionando;1 año;Bajo pedido 24-48h;347,31 € + IVA;https://desguacesmadridnorte.com/70677-pieza.html
70679;8719WB14F;Turbo;SEAT;Ibiza;1.6 TDI;2005;Sin comprobar;1 año;En stock;94,11 € + IVA;https://desguacesmadridnorte.com/70679-pieza.html
70681;6990HW70F;Piloto trasero izquierdo;PEUGEOT;3008;1.6 HDi;2016;Comprobada, funcionando;1 año;En stock;67,27 € + IVA;https://desguacesmadridnorte.com/70681-pieza.html
70683;4231WZ94D;Capó;RENAULT;Megane;1.5 dCi;2020;Desmontada de vehículo;1 año;En stock;124,70 € + IVA;https://desguacesmadridnorte.com/70683-pieza.html
70686;9389TD39B;Elevalunas delantero izquierdo;MERCEDES-BENZ;CLA;200 CDI;2009;Comprobada, funcionando;1 año;Bajo pedido 24-48h;109,03 € + IVA;https://desguacesmadridnorte.com/70686-pieza.html
70689;5466ZK53F;Aleta delantera izquierda;FORD;Focus;1.6 TDCi;2007;Comprobada, funcionando;1 año;En stock;128,68 € + IVA;https://desguacesmadridnorte.com/70689-pieza.html
70692;5947TW10D;Amortiguador delantero;BMW;Serie 1;120i;2011;Comprobada, funcionando;1 año;Bajo pedido 24-48h;48,63 € + IVA;https://desguacesmadridnorte.com/70692-pieza.html
70694;2534RJ16B;Amortiguador delantero;FORD;Fiesta;1.0 EcoBoost;2021;Comprobada, funcionando;1 año;Bajo pedido 24-48h;76,70 € + IVA;https://desguacesmadridnorte.com/70694-pieza.html
70697;8748XR93C;Faro delantero izquierdo;SKODA;Octavia;2.0 TDI;2008;Comprobada, funcionando;1 año;En stock;73,01 € + IVA;https://desguacesmadridnorte.com/70697-pieza.html
70698;1736GE35C;Elevalunas delantero izquierdo;CITROEN;C4;1.6 HDi;2014;Comprobada, funcionando;1 año;En stock;58,93 € + IVA;https://desguacesmadridnorte.com/70698-pieza.html
70700;3821ED74C;Piloto trasero izquierdo;SKODA;Octavia;1.6 TDI;2016;Comprobada, funcionando;1 año;En stock;78,07 € + IVA;https://desguacesmadridnorte.com/70700-pieza.html
70701;2990HW48D;Motor de arranque;AUDI;A4;3.0 TDI;2011;Sin comprobar;1 año;Bajo pedido 24-48h;59,18 € + IVA;https://desguacesmadridnorte.com/70701-pieza.html
70704;4464JL27D;Puerta delantera izquierda;MERCEDES-BENZ;CLA;200 CDI;2011;Sin comprobar;1 año;En stock;394,04 € + IVA;https://desguacesmadridnorte.com/70704-pieza.html
70706;2657BH63B;Paso de rueda trasero izquierdo;SKODA;Octavia;2.0 TDI;2006;Desmontada de vehículo;1 año;En stock;23,96 € + IVA;https://desguacesmadridnorte.com/70706-pieza.html
70709;3184WW59B;Bomba de dirección;TOYOTA;Camry;2.5 Hybrid;2007;Desmontada de vehículo;1 año;En stock;58,76 € + IVA;https://desguacesmadridnorte.com/70709-pieza.html
70710;2383CK97C;Faro delantero izquierdo;HYUNDAI;i30;1.6 CRDi;2021;Comprobada, funcionando;1 año;En stock;63,00 € + IVA;https://desguacesmadridnorte.com/70710-pieza.html
70713;4152VG51A;Cinturón de seguridad;TOYOTA;Proace City;1.5 D-4D;2009;Comprobada, funcionando;1 año;Bajo pedido 24-48h;27,92 € + IVA;https://desguacesmadridnorte.com/70713-pieza.html
70716;2191RK28A;Elevalunas delantero izquierdo;BMW;Serie 1;118d;2005;Desmontada de vehículo;1 año;Bajo pedido 24-48h;35,20 € + IVA;https://desguacesmadridnorte.com/70716-pieza.html
70719;9375XL47F;Cremallera de dirección;RENAULT;Captur;0.9 TCe;2013;Comprobada, funcionando;1 año;Bajo pedido 24-48h;198,69 € + IVA;https://desguacesmadridnorte.com/70719-pieza.html
70722;9918LC81B;Centralita motor;OPEL;Astra;1.7 CDTI;2012;Comprobada, funcionando;1 año;En stock;292,27 € + IVA;https://desguacesmadridnorte.com/70722-pieza.html
70723;5449WR17E;Airbag volante;OPEL;Corsa;1.3 CDTI;2009;Comprobada, funcionando;1 año;En stock;92,04 € + IVA;https://desguacesmadridnorte.com/70723-pieza.html
70726;6803BE68C;Parachoques delantero;BMW;Serie 3;330i;2009;Comprobada, funcionando;1 año;Bajo pedido 24-48h;248,76 € + IVA;https://desguacesmadridnorte.com/70726-pieza.html
70727;5470FQ39D;Portón trasero;BMW;Serie 1;120i;2013;Comprobada, funcionando;1 año;En stock;426,66 € + IVA;https://desguacesmadridnorte.com/70727-pieza.html
70728;3041VH70F;Airbag volante;PEUGEOT;308;2.0 HDi;2021;Comprobada, funcionando;1 año;En stock;164,21 € + IVA;https://desguacesmadridnorte.com/70728-pieza.html
70731;5790EX67E;Motor de arranque;SEAT;Ibiza;1.9 TDI;2010;Sin comprobar;1 año;Bajo pedido 24-48h;65,09 € + IVA;https://desguacesmadridnorte.com/70731-pieza.html
70733;5131YP21D;Cárter;TOYOTA;Proace City;1.5 D-4D;2020;Desmontada de vehículo;1 año;Bajo pedido 24-48h;43,20 € + IVA;https://desguacesmadridnorte.com/70733-pieza.html
70736;8708GG67E;Módulo electrónico;BMW;X1;20d;2014;Desmontada de vehículo;1 año;Bajo pedido 24-48h;141,60 € + IVA;https://desguacesmadridnorte.com/70736-pieza.html
70738;8087NM96F;Cinturón de seguridad;BMW;X1;20d;2010;Comprobada, funcionando;1 año;En stock;78,59 € + IVA;https://desguacesmadridnorte.com/70738-pieza.html
70741;2334XG53C;Parachoques trasero;KIA;Ceed;1.4 CRDi;2012;Desmontada de vehículo;1 año;Bajo pedido 24-48h;117,78 € + IVA;https://desguacesmadridnorte.com/70741-pieza.html
70743;7998JL15B;Motor de arranque;OPEL;Corsa;1.3 CDTI;2017;Desmontada de vehículo;1 año;En stock;137,72 € + IVA;https://desguacesmadridnorte.com/70743-pieza.html
70745;4141RK19F;Alternador;FORD;Focus;2.0 TDCi;2021;Comprobada, funcionando;1 año;En stock;65,16 € + IVA;https://desguacesmadridnorte.com/70745-pieza.html
70747;6986PW49D;Parachoques delantero;SEAT;Ateca;2.0 TDI;2015;Sin comprobar;1 año;En stock;94,19 € + IVA;https://desguacesmadridnorte.com/70747-pieza.html
70750;7863CD57E;Puerta trasera izquierda;NISSAN;Qashqai;1.5 dCi;2010;Comprobada, funcionando;1 año;En stock;189,73 € + IVA;https://desguacesmadridnorte.com/70750-pieza.html
70752;5714JZ94B;Módulo electrónico;AUDI;A4;3.0 TDI;2007;Comprobada, funcionando;1 año;En stock;94,60 € + IVA;https://desguacesmadridnorte.com/70752-pieza.html
70754;5883DY65A;Cremallera de dirección;FORD;Focus;1.6 TDCi;2009;Sin comprobar;1 año;En stock;126,54 € + IVA;https://desguacesmadridnorte.com/70754-pieza.html
70756;6573SX52F;Cárter;FORD;Focus;2.0 TDCi;2020;Comprobada, funcionando;1 año;En stock;98,20 € + IVA;https://desguacesmadridnorte.com/70756-pieza.html
70759;6195HV22E;Piloto trasero izquierdo;CITROEN;C4;1.6 HDi;2006;Desmontada de vehículo;1 año;En stock;36,89 € + IVA;https://desguacesmadridnorte.com/70759-pieza.html
70760;1625GS71E;Airbag volante;SKODA;Fabia;1.4 TDI;2014;Comprobada, funcionando;1 año;En stock;71,86 € + IVA;https://desguacesmadridnorte.com/70760-pieza.html
70761;1475MA38D;Faro delantero izquierdo;TOYOTA;Proace City;1.5 D-4D;2021;Comprobada, funcionando;1 año;Bajo pedido 24-48h;186,56 € + IVA;https://desguacesmadridnorte.com/70761-pieza.html
70762;5092XP55C;Caja de cambios;BMW;Serie 1;120i;2017;Desmontada de vehículo;1 año;En stock;1.142,67 € + IVA;https://desguacesmadridnorte.com/70762-pieza.html
70764;7184PK71C;Alternador;FORD;Fusion;1.4 TDCi;2013;Comprobada, funcionando;1 año;En stock;60,60 € + IVA;https://desguacesmadridnorte.com/70764-pieza.html
70767;3514BL23A;Compresor aire acondicionado;CITROEN;C3;1.2 PureTech;2016;Comprobada, funcionando;1 año;Bajo pedido 24-48h;210,66 € + IVA;https://desguacesmadridnorte.com/70767-pieza.html
70770;5682RX55A;Bomba de dirección;MERCEDES-BENZ;Clase E Coupé;220 CDI;2011;Comprobada, funcionando;1 año;Bajo pedido 24-48h;80,77 € + IVA;https://desguacesmadridnorte.com/70770-pieza.html
70772;5840LJ54D;Amortiguador delantero;BMW;Serie 3;318d;2013;Comprobada, funcionando;1 año;Bajo pedido 24-48h;55,89 € + IVA;https://desguacesmadridnorte.com/70772-pieza.html
70775;7487AP71C;Retrovisor derecho;PEUGEOT;3008;2.0 HDi;2014;Comprobada, funcionando;1 año;Bajo pedido 24-48h;62,33 € + IVA;https://desguacesmadridnorte.com/70775-pieza.html
70778;9448VG67F;Paso de rueda trasero izquierdo;NISSAN;Qashqai;1.6 dCi;2007;Comprobada, funcionando;1 año;En stock;21,06 € + IVA;https://desguacesmadridnorte.com/70778-pieza.html
70780;7319AF26A;Cárter;AUDI;A4;2.0 TDI;2013;Comprobada, funcionando;1 año;Bajo pedido 24-48h;66,13 € + IVA;https://desguacesmadridnorte.com/70780-pieza.html
70782;6544LE60C;Amortiguador delantero;BMW;Serie 1;116d;2020;Comprobada, funcionando;1 año;En stock;97,27 € + IVA;https://desguacesmadridnorte.com/70782-pieza.html
70785;4255TJ95B;Motor completo;KIA;Sportage;2.0 CRDi;2014;Comprobada, funcionando;1 año;En stock;1.823,39 € + IVA;https://desguacesmadridnorte.com/70785-pieza.html
70787;5685WY74E;Cremallera de dirección;SKODA;Fabia;1.2 TSI;2008;Comprobada, funcionando;1 año;En stock;138,64 € + IVA;https://desguacesmadridnorte.com/70787-pieza.html
70789;6974AX38B;Cinturón de seguridad;SKODA;Octavia;2.0 TDI;2018;Sin comprobar;1 año;Bajo pedido 24-48h;31,35 € + IVA;https://desguacesmadridnorte.com/70789-pieza.html
70790;2325NG93E;Cárter;SEAT;Ateca;1.5 TSI;2021;Sin comprobar;1 año;En stock;72,16 € + IVA;https://desguacesmadridnorte.com/70790-pieza.html
70791;3613KX87C;Compresor aire acondicionado;FORD;Fiesta;1.5 TDCi;2012;Desmontada de vehículo;1 año;En stock;179,84 € + IVA;https://desguacesmadridnorte.com/70791-pieza.html
70792;2149HP74E;Elevalunas delantero izquierdo;BMW;X1;18d;2019;Comprobada, funcionando;1 año;Bajo pedido 24-48h;107,33 € + IVA;https://desguacesmadridnorte.com/70792-pieza.html
70795;4366CK72E;Caja de cambios;SEAT;Ibiza;1.9 TDI;2006;Comprobada, funcionando;1 año;En stock;239,38 € + IVA;https://desguacesmadridnorte.com/70795-pieza.html
70797;4190JM41F;Bomba de agua;SEAT;Ateca;1.5 TSI;2005;Comprobada, funcionando;1 año;Bajo pedido 24-48h;31,16 € + IVA;https://desguacesmadridnorte.com/70797-pieza.html
